timestamp,mouse_velocity,click_interval,scroll_burst,typing_latency,session_duration,click_count,cursor_entropy,typing_focus,label
2026-04-09 07:25:22.432670832,0.3874,1496.29,0.64,736.57,1659.91,16,0.1937,0.4,idle
2026-04-09 07:25:22.432670832,1.3585,1780.53,0.183,278.52,324.97,20,0.67925,1.0,idle
2026-04-09 07:25:22.432670832,1.3017,1149.37,0.217,421.82,536.05,25,0.65085,1.0,idle
2026-04-09 07:25:22.432670832,2.3135,334.42,0.508,90.27,1406.95,50,1.0,0.4,confusion
2026-04-09 07:25:22.432670832,0.9625,900.11,0.34400000000000003,723.99,354.22,21,0.48125,0.4,idle
2026-04-09 07:25:22.432670832,1.9448,1485.71,0.981,265.39,121.29,17,0.9724,1.0,idle
2026-04-09 07:25:22.432670832,2.2598000000000003,2154.34,0.074,711.11,255.25,18,1.0,0.4,idle
2026-04-09 07:25:22.432670832,2.3643,2807.16,0.833,406.0,649.0,10,1.0,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.7974,2130.28,0.863,90.83,1669.72,21,0.8987,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.08270000000000001,591.45,0.748,148.69,1085.07,14,0.041350000000000005,1.0,idle
2026-04-09 07:25:22.432670832,0.8651000000000001,1932.98,0.866,208.54,1626.21,38,0.43255000000000005,1.0,engagement
2026-04-09 07:25:22.432670832,1.7388,2074.38,0.903,500.84,1688.89,43,0.8694,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.2406,1159.61,0.336,515.17,1424.92,7,0.6203,0.4,idle
2026-04-09 07:25:22.432670832,2.1176,1662.71,0.46900000000000003,294.57,1245.1,44,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.07880000000000001,545.57,0.233,672.11,393.1,0,0.039400000000000004,0.4,idle
2026-04-09 07:25:22.432670832,2.027,2158.19,0.636,670.5,1081.97,52,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.6517000000000001,1785.42,0.919,140.09,956.42,22,0.32585000000000003,1.0,engagement
2026-04-09 07:25:22.432670832,0.9343,1480.47,0.747,217.68,745.35,31,0.46715,1.0,engagement
2026-04-09 07:25:22.432670832,1.2084,907.07,0.527,646.67,392.19,60,0.6042,0.4,idle
2026-04-09 07:25:22.432670832,2.3448,510.17,0.164,687.53,1319.3,23,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.1568,2964.05,0.911,531.11,884.19,10,0.0784,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.47500000000000003,1770.5,0.608,388.76,1656.59,32,0.23750000000000002,1.0,engagement
2026-04-09 07:25:22.432670832,2.0557,1002.85,0.117,453.97,1319.27,60,1.0,1.0,idle
2026-04-09 07:25:22.432670832,2.1622,2875.98,0.712,891.86,455.96,26,1.0,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.5341,2949.35,0.447,290.02,455.88,22,0.76705,1.0,idle
2026-04-09 07:25:22.432670832,1.7255,1033.09,0.382,849.65,1040.28,41,0.86275,0.4,idle
2026-04-09 07:25:22.432670832,2.3163,1720.56,0.8320000000000001,266.95,655.88,19,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.4385,1266.71,0.293,736.36,1415.7,57,0.21925,0.4,idle
2026-04-09 07:25:22.432670832,1.9973,1374.56,0.515,296.97,1150.24,22,0.99865,1.0,idle
2026-04-09 07:25:22.432670832,1.5378,2163.24,0.29,362.85,609.42,50,0.7689,1.0,idle
2026-04-09 07:25:22.432670832,1.4919,1768.53,0.077,109.81,261.58,18,0.74595,0.4,idle
2026-04-09 07:25:22.432670832,1.6772,962.89,0.929,759.84,136.15,56,0.8386,0.4,idle
2026-04-09 07:25:22.432670832,0.62,1429.45,0.051000000000000004,556.2,1711.34,58,0.31,0.4,idle
2026-04-09 07:25:22.432670832,2.1395,2212.18,0.9450000000000001,198.82,44.36,50,1.0,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.6026,394.44,0.448,458.25,407.14,19,0.8013,1.0,idle
2026-04-09 07:25:22.432670832,2.3692,881.79,0.55,119.65,947.64,41,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.7742,1670.44,0.445,178.29,92.5,49,0.3871,1.0,engagement
2026-04-09 07:25:22.432670832,0.5261,1293.13,0.991,642.33,95.44,58,0.26305,0.4,idle
2026-04-09 07:25:22.432670832,0.9969,1450.67,0.927,763.66,258.13,49,0.49845,0.4,idle
2026-04-09 07:25:22.432670832,1.3187,412.91,0.012,161.53,277.7,37,0.65935,1.0,idle
2026-04-09 07:25:22.432670832,1.9076,149.9,0.358,663.22,481.92,21,0.9538,0.4,confusion
2026-04-09 07:25:22.432670832,2.0706,616.06,0.9560000000000001,475.26,676.3,60,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.6458,2882.59,0.506,449.44,930.89,23,0.8229,1.0,idle
2026-04-09 07:25:22.432670832,1.2643,793.92,0.924,681.1,1148.54,58,0.63215,0.4,idle
2026-04-09 07:25:22.432670832,2.2919,1780.99,0.46,595.94,1188.17,24,1.0,0.4,idle
2026-04-09 07:25:22.432670832,1.8053,201.47,0.583,625.64,362.81,9,0.90265,0.4,confusion
2026-04-09 07:25:22.432670832,2.2219,2325.6,0.776,437.1,1052.12,45,1.0,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.6106,2073.07,0.289,501.35,37.72,43,0.8053,0.4,idle
2026-04-09 07:25:22.432670832,2.2781000000000002,1647.06,0.875,627.18,653.98,41,1.0,0.4,idle
2026-04-09 07:25:22.432670832,1.1385,2695.89,0.012,527.43,720.53,39,0.56925,0.4,idle
2026-04-09 07:25:22.432670832,1.0959,2908.33,0.641,516.8,1556.34,28,0.54795,0.4,idle
2026-04-09 07:25:22.432670832,0.2859,1045.42,0.056,828.88,1229.2,11,0.14295,0.4,idle
2026-04-09 07:25:22.432670832,1.9717,1733.97,0.007,577.11,668.76,26,0.98585,0.4,idle
2026-04-09 07:25:22.432670832,0.6317,1860.84,0.1,557.54,861.27,27,0.31585,0.4,idle
2026-04-09 07:25:22.432670832,0.6956,2481.97,0.72,779.57,1794.46,18,0.3478,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.5684,2605.75,0.752,794.18,224.03,5,0.7842,0.4,exit_intent
2026-04-09 07:25:22.432670832,2.0225,2119.74,0.229,399.06,998.57,55,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.36560000000000004,2885.53,0.9510000000000001,595.69,1312.67,30,0.18280000000000002,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.3576000000000001,343.11,0.406,412.84,643.71,1,0.6788000000000001,1.0,idle
2026-04-09 07:25:22.432670832,0.4666,1001.97,0.655,614.51,146.05,45,0.2333,0.4,idle
2026-04-09 07:25:22.432670832,1.4121000000000001,1663.86,0.987,124.62,640.35,48,0.7060500000000001,1.0,idle
2026-04-09 07:25:22.432670832,0.3109,2686.28,0.177,177.31,581.97,46,0.15545,1.0,engagement
2026-04-09 07:25:22.432670832,1.19,1456.04,0.34,797.9,1230.42,44,0.595,0.4,idle
2026-04-09 07:25:22.432670832,1.7354,139.08,0.007,365.49,331.89,11,0.8677,1.0,confusion
2026-04-09 07:25:22.432670832,0.2579,693.53,0.303,282.16,1007.64,21,0.12895,1.0,engagement
2026-04-09 07:25:22.432670832,0.1975,1085.1,0.594,706.84,338.68,4,0.09875,0.4,idle
2026-04-09 07:25:22.432670832,2.1486,2645.35,0.866,175.09,878.16,55,1.0,1.0,exit_intent
2026-04-09 07:25:22.432670832,0.40440000000000004,639.36,0.062,692.94,27.32,48,0.20220000000000002,0.4,idle
2026-04-09 07:25:22.432670832,1.7447,550.74,0.244,603.26,1726.84,51,0.87235,0.4,idle
2026-04-09 07:25:22.432670832,1.7122000000000002,1444.14,0.441,565.17,1485.67,28,0.8561000000000001,0.4,idle
2026-04-09 07:25:22.432670832,2.249,532.87,0.38,626.7,1704.82,31,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.26030000000000003,832.49,0.637,577.8,1393.85,60,0.13015000000000002,0.4,idle
2026-04-09 07:25:22.432670832,2.1436,2603.61,0.001,134.11,1125.14,60,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.8985000000000001,1303.85,0.443,327.29,1261.13,49,0.44925000000000004,1.0,engagement
2026-04-09 07:25:22.432670832,0.2992,2448.69,0.121,418.1,446.4,57,0.1496,1.0,engagement
2026-04-09 07:25:22.432670832,1.5636999999999999,1693.39,0.541,503.33,1010.01,49,0.7818499999999999,0.4,idle
2026-04-09 07:25:22.432670832,2.1518,920.06,0.8280000000000001,616.27,669.87,37,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.09910000000000001,1663.7,0.998,331.17,606.4,8,0.049550000000000004,1.0,idle
2026-04-09 07:25:22.432670832,0.5827,1580.27,0.084,688.31,759.23,13,0.29135,0.4,idle
2026-04-09 07:25:22.432670832,1.9344999999999999,837.07,0.716,325.93,1484.99,35,0.9672499999999999,1.0,idle
2026-04-09 07:25:22.432670832,2.1791,506.65,0.276,767.65,1654.27,10,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.1145,1618.79,0.301,389.9,828.09,37,0.05725,1.0,idle
2026-04-09 07:25:22.432670832,2.3239,2753.37,0.963,91.74,518.26,6,1.0,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.1528,387.66,0.305,769.97,1118.55,13,0.5764,0.4,idle
2026-04-09 07:25:22.432670832,0.494,2132.49,0.85,439.64,1250.33,43,0.247,1.0,exit_intent
2026-04-09 07:25:22.432670832,0.46740000000000004,1622.13,0.392,270.47,1573.08,28,0.23370000000000002,1.0,engagement
2026-04-09 07:25:22.432670832,1.2696,577.2,0.11800000000000001,803.47,281.58,1,0.6348,0.4,idle
2026-04-09 07:25:22.432670832,0.8196,1038.58,0.202,633.37,1791.4,17,0.4098,0.4,idle
2026-04-09 07:25:22.432670832,0.9062,2434.8,0.192,565.59,1049.26,45,0.4531,0.4,idle
2026-04-09 07:25:22.432670832,1.2289,2056.32,0.839,878.7,1259.8,0,0.61445,0.4,exit_intent
2026-04-09 07:25:22.432670832,2.3539,1000.32,0.384,523.67,216.54,36,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.3723,1027.82,0.5630000000000001,751.47,165.34,6,0.18615,0.4,idle
2026-04-09 07:25:22.432670832,1.5314,2506.19,0.6940000000000001,310.13,1637.26,37,0.7657,1.0,idle
2026-04-09 07:25:22.432670832,2.095,1456.54,0.644,506.86,411.18,3,1.0,0.4,idle
2026-04-09 07:25:22.432670832,1.9258000000000002,1273.57,0.8280000000000001,214.5,1443.31,1,0.9629000000000001,1.0,idle
2026-04-09 07:25:22.432670832,0.5071,2456.36,0.24,764.99,1353.8,18,0.25355,0.4,idle
2026-04-09 07:25:22.432670832,0.3136,175.51,0.481,221.48,1095.91,29,0.1568,1.0,engagement
2026-04-09 07:25:22.432670832,0.9275,1905.69,0.804,329.39,1074.83,30,0.46375,1.0,engagement
2026-04-09 07:25:22.432670832,2.2604,2436.65,0.47100000000000003,241.21,820.05,31,1.0,1.0,idle
2026-04-09 07:25:22.432670832,2.3701,2437.68,0.8170000000000001,428.02,59.77,37,1.0,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.7288000000000001,2184.57,0.362,455.0,196.01,30,0.8644000000000001,1.0,idle
2026-04-09 07:25:22.432670832,0.9874,942.26,0.867,257.1,565.17,24,0.4937,1.0,engagement
2026-04-09 07:25:22.432670832,0.6886,814.99,0.868,401.3,1434.03,35,0.3443,1.0,engagement
2026-04-09 07:25:22.432670832,1.1569,823.65,0.318,808.21,533.01,20,0.57845,0.4,idle
2026-04-09 07:25:22.432670832,2.1387,828.9,0.278,570.92,973.9,33,1.0,0.4,idle
2026-04-09 07:25:22.432670832,1.1729,2877.52,0.84,169.89,340.98,1,0.58645,1.0,exit_intent
2026-04-09 07:25:22.432670832,0.1656,2216.11,0.024,848.67,1420.37,0,0.0828,0.4,idle
2026-04-09 07:25:22.432670832,1.1196,599.64,0.9380000000000001,252.2,931.73,48,0.5598,1.0,engagement
2026-04-09 07:25:22.432670832,2.1063,433.25,0.403,766.04,543.28,41,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.083,593.66,0.28700000000000003,502.68,1609.5,15,0.0415,0.4,idle
2026-04-09 07:25:22.432670832,2.3756,1326.05,0.022,196.33,1130.12,11,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.3847,2597.31,0.849,434.23,1718.59,11,0.69235,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.7159,1399.1,0.22,328.3,644.85,21,0.85795,1.0,idle
2026-04-09 07:25:22.432670832,1.8592,1194.78,0.493,136.27,1400.59,12,0.9296,1.0,idle
2026-04-09 07:25:22.432670832,0.893,612.23,0.091,292.73,193.32,11,0.4465,1.0,engagement
2026-04-09 07:25:22.432670832,1.0497,2688.2,0.722,103.59,927.07,43,0.52485,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.9055000000000001,2052.91,0.16,634.72,1301.59,27,0.45275000000000004,0.4,idle
2026-04-09 07:25:22.432670832,1.0888,563.65,0.871,635.83,1487.2,28,0.5444,0.4,idle
2026-04-09 07:25:22.432670832,0.1607,1555.39,0.509,849.45,623.37,17,0.08035,0.4,idle
2026-04-09 07:25:22.432670832,0.4121,871.98,0.9430000000000001,169.65,1521.73,7,0.20605,1.0,engagement
2026-04-09 07:25:22.432670832,0.7199,2916.84,0.353,104.16,163.97,9,0.35995,0.4,idle
2026-04-09 07:25:22.432670832,0.4763,863.72,0.382,255.38,1486.63,34,0.23815,1.0,engagement
2026-04-09 07:25:22.432670832,1.7287,1559.08,0.795,863.58,1178.29,44,0.86435,0.4,idle
2026-04-09 07:25:22.432670832,2.3137,2485.11,0.447,181.09,605.75,4,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.7336,1295.49,0.9480000000000001,883.42,889.54,57,0.3668,0.4,idle
2026-04-09 07:25:22.432670832,0.7286,1232.08,0.097,650.41,733.19,29,0.3643,0.4,idle
2026-04-09 07:25:22.432670832,1.4109,2618.06,0.75,715.81,360.22,26,0.70545,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.6236000000000002,1491.16,0.805,492.04,1323.11,44,0.8118000000000001,1.0,idle
2026-04-09 07:25:22.432670832,2.0136,2141.4,0.056,713.51,888.53,0,1.0,0.4,idle
2026-04-09 07:25:22.432670832,2.0039,726.25,0.506,230.33,1478.94,18,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.7417,396.3,0.782,884.13,1748.54,59,0.37085,0.4,idle
2026-04-09 07:25:22.432670832,0.7036,323.0,0.787,845.29,396.71,41,0.3518,0.4,idle
2026-04-09 07:25:22.432670832,0.6105,1529.44,0.41100000000000003,118.64,1014.16,4,0.30525,0.4,idle
2026-04-09 07:25:22.432670832,0.2209,906.09,0.55,270.13,509.78,9,0.11045,1.0,engagement
2026-04-09 07:25:22.432670832,0.5094000000000001,2986.55,0.809,546.31,1468.02,13,0.25470000000000004,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.3551,1631.3,0.337,872.19,1321.66,10,0.17755,0.4,idle
2026-04-09 07:25:22.432670832,0.7571,1007.47,0.724,250.21,959.22,36,0.37855,1.0,engagement
2026-04-09 07:25:22.432670832,1.8028,1152.36,0.20600000000000002,353.96,65.52,0,0.9014,1.0,idle
2026-04-09 07:25:22.432670832,0.8624,875.26,0.647,580.51,1432.67,20,0.4312,0.4,idle
2026-04-09 07:25:22.432670832,0.4862,1496.53,0.15,880.1,1621.53,0,0.2431,0.4,idle
2026-04-09 07:25:22.432670832,1.1192,2659.36,0.923,524.87,957.22,49,0.5596,0.4,exit_intent
2026-04-09 07:25:22.432670832,2.1592000000000002,856.48,0.9,358.38,1316.51,17,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.8428,516.92,0.665,704.24,292.06,27,0.9214,0.4,idle
2026-04-09 07:25:22.432670832,1.2604,742.74,0.72,128.36,1122.89,57,0.6302,1.0,idle
2026-04-09 07:25:22.432670832,1.2687,1664.79,0.062,345.78,791.44,56,0.63435,1.0,idle
2026-04-09 07:25:22.432670832,1.1636,2391.19,0.423,732.19,1742.17,34,0.5818,0.4,idle
2026-04-09 07:25:22.432670832,0.7522000000000001,1487.09,0.8310000000000001,689.97,498.47,0,0.37610000000000005,0.4,idle
2026-04-09 07:25:22.432670832,0.6599,2975.96,0.388,650.86,320.51,44,0.32995,0.4,idle
2026-04-09 07:25:22.432670832,0.709,2287.68,0.228,284.3,957.34,22,0.3545,1.0,engagement
2026-04-09 07:25:22.432670832,0.27240000000000003,2950.42,0.367,535.24,1541.34,0,0.13620000000000002,0.4,idle
2026-04-09 07:25:22.432670832,2.3629,2114.61,0.545,213.82,324.77,46,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.8893000000000001,2437.06,0.763,508.36,533.03,32,0.44465000000000005,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.5494,1032.52,0.5640000000000001,836.76,1363.8,60,0.2747,0.4,idle
2026-04-09 07:25:22.432670832,0.49810000000000004,2369.59,0.528,520.7,441.98,60,0.24905000000000002,0.4,idle
2026-04-09 07:25:22.432670832,0.34800000000000003,493.29,0.291,299.27,1458.11,41,0.17400000000000002,1.0,engagement
2026-04-09 07:25:22.432670832,2.0571,2277.34,0.316,783.99,957.98,0,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.34040000000000004,2583.35,0.41400000000000003,336.65,1568.35,39,0.17020000000000002,1.0,engagement
2026-04-09 07:25:22.432670832,1.2012,2509.01,0.097,333.56,985.22,39,0.6006,1.0,idle
2026-04-09 07:25:22.432670832,1.9863,736.91,0.677,238.92,1705.28,28,0.99315,1.0,idle
2026-04-09 07:25:22.432670832,1.9076,526.4,0.888,375.44,1567.82,31,0.9538,1.0,idle
2026-04-09 07:25:22.432670832,0.9578000000000001,246.22,0.34700000000000003,546.93,1216.43,4,0.47890000000000005,0.4,idle
2026-04-09 07:25:22.432670832,2.1709,2450.14,0.13,688.82,1759.88,7,1.0,0.4,idle
2026-04-09 07:25:22.432670832,1.1517,2040.79,0.379,225.01,47.85,54,0.57585,1.0,engagement
2026-04-09 07:25:22.432670832,0.6154000000000001,1026.88,0.37,861.2,132.43,31,0.30770000000000003,0.4,idle
2026-04-09 07:25:22.432670832,1.6576,466.59,0.251,395.75,828.72,25,0.8288,1.0,idle
2026-04-09 07:25:22.432670832,0.5299,647.22,0.673,860.08,1745.8,4,0.26495,0.4,idle
2026-04-09 07:25:22.432670832,1.047,573.22,0.58,99.37,1310.58,32,0.5235,0.4,idle
2026-04-09 07:25:22.432670832,1.8813,1895.99,0.9380000000000001,393.97,510.42,42,0.94065,1.0,idle
2026-04-09 07:25:22.432670832,0.5014000000000001,2597.98,0.454,804.1,836.96,45,0.25070000000000003,0.4,idle
2026-04-09 07:25:22.432670832,1.5043,262.29,0.027,566.87,495.29,4,0.75215,0.4,idle
2026-04-09 07:25:22.432670832,2.2475,806.41,0.862,543.47,1762.48,51,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.1746,2315.8,0.045,571.54,276.76,38,0.0873,0.4,idle
2026-04-09 07:25:22.432670832,0.8836,1102.44,0.797,396.08,1252.95,60,0.4418,1.0,engagement
2026-04-09 07:25:22.432670832,1.1126,2686.43,0.895,863.37,904.09,42,0.5563,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.3876,230.28,0.6960000000000001,670.74,808.12,43,0.1938,0.4,idle
2026-04-09 07:25:22.432670832,2.3987,2110.1,0.617,809.97,18.39,11,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.2426,1570.95,0.993,100.6,1124.25,24,0.1213,0.4,idle
2026-04-09 07:25:22.432670832,0.6432,1689.81,0.562,263.19,1149.37,12,0.3216,1.0,engagement
2026-04-09 07:25:22.432670832,1.7056,2149.5,0.846,679.08,411.62,45,0.8528,0.4,exit_intent
2026-04-09 07:25:22.432670832,1.9411,1439.9,0.23800000000000002,227.62,379.16,16,0.97055,1.0,idle
2026-04-09 07:25:22.432670832,1.6588,2451.9,0.02,276.76,1199.98,4,0.8294,1.0,idle
2026-04-09 07:25:22.432670832,1.2058,2044.0,0.23,414.45,1078.57,7,0.6029,1.0,idle
2026-04-09 07:25:22.432670832,0.2018,553.91,0.9410000000000001,260.33,667.48,47,0.1009,1.0,engagement
2026-04-09 07:25:22.432670832,1.9382000000000001,1779.11,0.097,818.71,469.74,35,0.9691000000000001,0.4,idle
2026-04-09 07:25:22.432670832,2.2193,2550.05,0.671,102.39,405.45,23,1.0,0.4,idle
2026-04-09 07:25:22.432670832,2.2413,289.75,0.084,488.52,1592.53,41,1.0,1.0,confusion
2026-04-09 07:25:22.432670832,1.4796,2067.47,0.056,162.96,874.03,10,0.7398,1.0,idle
2026-04-09 07:25:22.432670832,1.0001,1829.45,0.34,461.27,1703.36,17,0.50005,1.0,engagement
2026-04-09 07:25:22.432670832,1.6157,872.96,0.511,287.96,1579.95,50,0.80785,1.0,idle
2026-04-09 07:25:22.432670832,0.9141,2680.08,0.9450000000000001,308.92,1566.09,15,0.45705,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.9822000000000002,577.23,0.5700000000000001,621.96,968.8,16,0.9911000000000001,0.4,idle
2026-04-09 07:25:22.432670832,0.27,394.02,0.968,271.65,1424.33,6,0.135,1.0,engagement
2026-04-09 07:25:22.432670832,0.22510000000000002,1894.89,0.001,733.89,986.76,2,0.11255000000000001,0.4,idle
2026-04-09 07:25:22.432670832,0.5704,2365.69,0.444,687.1,623.47,18,0.2852,0.4,idle
2026-04-09 07:25:22.432670832,0.13470000000000001,185.1,0.26,157.78,720.15,40,0.06735000000000001,1.0,idle
2026-04-09 07:25:22.432670832,2.098,2311.26,0.618,136.51,385.41,24,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.5307,1737.59,0.534,856.11,364.86,3,0.76535,0.4,idle
2026-04-09 07:25:22.432670832,0.5656,2238.5,0.157,462.23,426.14,7,0.2828,1.0,engagement
2026-04-09 07:25:22.432670832,1.8172000000000001,2067.24,0.108,122.9,1706.49,58,0.9086000000000001,1.0,idle
2026-04-09 07:25:22.432670832,0.7339,844.44,0.787,434.81,178.15,21,0.36695,1.0,engagement
2026-04-09 07:25:22.432670832,0.5963,1286.6,0.724,832.85,451.63,10,0.29815,0.4,idle
2026-04-09 07:25:22.432670832,0.1434,2086.83,0.639,780.95,374.83,5,0.0717,0.4,idle
2026-04-09 07:25:22.432670832,2.299,2198.75,0.5630000000000001,346.47,1723.5,47,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.9077000000000001,2797.79,0.626,635.99,799.05,57,0.45385000000000003,0.4,idle
2026-04-09 07:25:22.432670832,0.17370000000000002,1629.59,0.47300000000000003,122.67,1384.02,10,0.08685000000000001,1.0,idle
2026-04-09 07:25:22.432670832,0.1463,1576.91,0.112,102.07,145.73,28,0.07315,0.4,idle
2026-04-09 07:25:22.432670832,1.1309,1507.87,0.497,159.58,1319.5,39,0.56545,1.0,engagement
2026-04-09 07:25:22.432670832,2.0591,1338.36,0.313,551.54,1450.44,7,1.0,0.4,idle
2026-04-09 07:25:22.432670832,0.6726000000000001,1131.37,0.9590000000000001,763.38,1458.09,47,0.33630000000000004,0.4,idle
2026-04-09 07:25:22.432670832,1.2338,1777.05,0.866,822.64,1083.74,38,0.6169,0.4,idle
2026-04-09 07:25:22.432670832,0.9874,2141.22,0.428,494.9,83.24,60,0.4937,1.0,engagement
2026-04-09 07:25:22.432670832,1.5563,984.91,0.015,465.5,635.33,50,0.77815,1.0,idle
2026-04-09 07:25:22.432670832,0.0776,1461.03,0.896,403.77,641.81,4,0.0388,1.0,idle
2026-04-09 07:25:22.432670832,0.437,2538.94,0.535,247.38,1699.09,32,0.2185,1.0,engagement
2026-04-09 07:25:22.432670832,0.4083,1726.93,0.268,203.91,73.65,46,0.20415,1.0,engagement
2026-04-09 07:25:22.432670832,0.8169000000000001,2063.86,0.888,677.92,1441.2,42,0.40845000000000004,0.4,exit_intent
2026-04-09 07:25:22.432670832,0.5442,2997.84,0.108,821.63,1235.97,54,0.2721,0.4,idle
2026-04-09 07:25:22.432670832,2.1542,1985.24,0.254,231.14,134.23,40,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.5473,1152.48,0.303,595.17,125.89,24,0.77365,0.4,idle
2026-04-09 07:25:22.432670832,2.1330999999999998,257.21,0.706,332.07,226.14,38,1.0,1.0,confusion
2026-04-09 07:25:22.432670832,0.3178,2737.92,0.23500000000000001,461.88,1672.65,49,0.1589,1.0,engagement
2026-04-09 07:25:22.432670832,1.5849,1233.37,0.869,768.49,1792.95,36,0.79245,0.4,idle
2026-04-09 07:25:22.432670832,2.1299,2685.46,0.082,152.88,154.7,2,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.8378,652.16,0.461,531.19,459.96,56,0.4189,0.4,idle
2026-04-09 07:25:22.432670832,0.23900000000000002,1713.96,0.79,581.39,120.89,14,0.11950000000000001,0.4,idle
2026-04-09 07:25:22.432670832,2.3282,2920.97,0.11900000000000001,836.66,978.77,52,1.0,0.4,idle
2026-04-09 07:25:22.432670832,2.2939,2290.32,0.026000000000000002,182.33,545.37,19,1.0,1.0,idle
2026-04-09 07:25:22.432670832,0.9019,2080.45,0.084,137.12,1392.26,7,0.45095,1.0,engagement
2026-04-09 07:25:22.432670832,0.9695,1526.87,0.335,323.8,256.57,45,0.48475,1.0,engagement
2026-04-09 07:25:22.432670832,1.8415,1646.41,0.484,358.45,385.62,54,0.92075,1.0,idle
2026-04-09 07:25:22.432670832,2.2008,549.9,0.043000000000000003,774.64,226.55,15,1.0,0.4,idle
2026-04-09 07:25:22.432670832,1.2315,161.73,0.85,742.68,465.4,52,0.61575,0.4,idle
2026-04-09 07:25:22.432670832,1.6793,2547.79,0.388,435.56,1220.14,46,0.83965,1.0,idle
2026-04-09 07:25:22.432670832,2.3069,2899.41,0.198,440.72,384.73,5,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.9275,2294.08,0.027,854.83,378.03,30,0.96375,0.4,idle
2026-04-09 07:25:22.432670832,1.3476,2324.19,0.546,883.75,1655.85,51,0.6738,0.4,idle
2026-04-09 07:25:22.432670832,1.7909000000000002,654.86,0.8220000000000001,618.14,1341.02,6,0.8954500000000001,0.4,idle
2026-04-09 07:25:22.432670832,1.2323,2318.64,0.621,197.96,86.86,10,0.61615,1.0,idle
2026-04-09 07:25:22.432670832,0.3739,754.91,0.659,676.87,1017.0,42,0.18695,0.4,idle
2026-04-09 07:25:22.432670832,1.6478000000000002,790.7,0.761,789.18,1729.99,39,0.8239000000000001,0.4,idle
2026-04-09 07:25:22.432670832,1.5391,1288.75,0.423,302.58,1486.21,17,0.76955,1.0,idle
2026-04-09 07:25:22.432670832,2.2061,2203.97,0.764,428.29,1394.63,54,1.0,1.0,exit_intent
2026-04-09 07:25:22.432670832,1.2421,160.33,0.515,168.94,638.87,4,0.62105,1.0,idle
2026-04-09 07:25:22.432670832,0.9841000000000001,747.9,0.777,878.47,376.76,4,0.49205000000000004,0.4,idle
2026-04-09 07:25:22.432670832,1.5396,892.12,0.68,473.6,531.3,12,0.7698,1.0,idle
2026-04-09 07:25:22.432670832,1.275,1174.72,0.667,124.34,593.34,18,0.6375,1.0,idle
2026-04-09 07:25:22.432670832,2.1091,264.21,0.755,793.08,1530.29,8,1.0,0.4,confusion
2026-04-09 07:25:22.432670832,1.9322,758.31,0.067,592.6,1397.78,31,0.9661,0.4,idle
2026-04-09 07:25:22.432670832,2.0379,2037.17,0.462,574.17,697.41,9,1.0,0.4,idle
2026-04-09 07:25:22.432670832,2.0814,2699.78,0.375,416.05,1316.76,59,1.0,1.0,idle
2026-04-09 07:25:22.432670832,1.7643,177.44,0.84,446.8,1139.45,38,0.88215,1.0,confusion
